Customer_Id,First_Name,Last_Name,Birth_Date,Join_Date,City,State,Street,main_phone_num,secondary_phone_num,fax,monthly_discount,pack_id,gender,martial_status
518,Sol,Gray,1966-08-03,2009-11-10,Miami Gardens,Florida,"7214 Fitzgerald Avenue ",590.492.8167,940.791.2966,794.650.9607,$25.00,37,Female,Single
519,Wilber,Rose,1984-04-03,2008-01-23,Elgin,Illinois,"6103 Tiffany Avenue ",587.928.3754,910.834.1623,756.498.7550,$7.00,34,Female,Divorced
520,Shane,Chapman,1979-12-13,2009-01-01,Wilmington,North Carolina,1404 Alvarado Street,588.487.5641,NULL,NULL,$18.00,39,Male,Married
521,Jerrold,Hunt,1971-04-14,2006-02-12,Westminster,Colorado,9215 Noe Street,547.528.3279,937.591.3163,NULL,$4.00,13,Female,widowed
522,Lavern,Robertson,1982-08-10,2006-12-02,Rochester,Minnesota,8392 Larkin Street,514.647.3054,925.249.2089,761.985.6681,$12.00,18,Female,Divorced
523,Graham,Shaw,1960-06-24,2007-01-18,Clearwater,Florida,"6792 Fremont Street ",565.694.7357,951.674.2612,741.623.6381,$12.00,27,Male,Divorced
524,Glen,Reynolds,1983-07-27,2008-11-05,Lowell,Massachusetts,"3144 Dolores Street ",525.463.2720,961.249.9355,759.347.1919,$20.00,34,Male,Married
525,Ezra,Lloyd,1978-01-20,2008-02-04,Pueblo,Colorado,7209 Natoma Street,579.974.1650,945.914.8485,714.714.9468,$24.00,34,Female,Married
526,Hai,Ellis,1962-05-15,2005-12-06,Arvada,Colorado,"5057 Cabrillo Street ",571.555.7648,919.540.3652,786.867.1628,NULL,1,Female,Married
527,Lanny,Richards,1987-04-07,2009-09-26,San Buenaventura (Ventura),California,3491 McLaren Avenue,573.168.9710,NULL,725.499.8987,$5.00,NULL,Male,Single
528,Rosendo,Russell,1984-03-26,2010-07-13,Gresham,Oregon,4024 Flood Avenue,572.594.2669,957.810.1449,763.725.6307,NULL,41,Female,widowed
529,Luis,Wilkinson,1981-05-28,2006-01-02,Fargo,North Dakota,8726 Riley Avenue,540.534.1596,931.116.9586,766.928.3400,$19.00,18,Female,Divorced
530,Nathanial,Khan,1963-05-19,2005-10-21,Carlsbad,California,4409 Farragut Avenue,590.445.6925,NULL,753.983.4776,$29.00,7,Female,Married
531,Homer,Graham,1961-12-11,2010-10-04,West Covina,California,"8314 Donahue Street ",581.960.2192,941.698.4273,710.816.8103,$4.00,41,Female,Married
532,Ezequiel,Stewart,1989-07-09,2010-08-24,Norwalk,California,"5599 Bancroft Avenue ",567.584.6782,NULL,NULL,$19.00,42,Female,Divorced
533,Royal,Reid,1974-06-11,2007-05-08,Fairfield,California,"4615 De Boom Street ",529.157.5649,994.792.4128,731.296.9228,$2.00,NULL,Male,Single
534,Denny,Murray,1962-06-28,2006-12-23,Cambridge,Massachusetts,"8099 Cabrillo Street ",515.560.5143,952.516.8677,742.809.4878,$11.00,18,Male,Single
535,Ricky,Powell,1975-10-11,2009-03-11,Murrieta,California,"8088 Fulton Street ",576.327.4128,NULL,778.158.2503,NULL,NULL,Female,Single
536,Newton,Palmer,1967-06-25,2007-09-24,Green Bay,Wisconsin,"7415 Egbert Avenue ",560.600.2396,975.491.6478,NULL,$24.00,23,Male,Married
537,Elias,Holmes,1989-05-27,2009-10-06,High Point,North Carolina,"7623 Tiffany Avenue ",587.462.1545,912.313.2982,730.247.1898,$3.00,37,Female,Married
538,Roy,Rogers,1968-11-03,2009-03-05,West Jordan,Utah,"8315 Bush Street ",538.963.2476,945.271.9011,780.747.1777,$24.00,37,Female,Married
539,Jackie,Stevens,1987-07-12,2010-06-04,Billings,Montana,8290 McCoppin Street,557.694.2957,990.670.6487,750.263.9319,$29.00,42,Male,Divorced
540,Neal,Walsh,1971-04-05,2010-09-01,Richmond,California,"8161 Clay Street ",522.608.9843,NULL,734.687.1710,$1.00,42,Male,Single
541,Wilford,Hunter,1970-10-09,2007-04-10,Round Rock,Texas,5076 Pacific Avenue,584.888.3630,NULL,729.295.9536,$23.00,NULL,Male,Divorced
542,Toney,Thomson,1978-08-26,2007-03-22,Everett,Washington,5736 Stanley Street,515.850.3672,941.245.9900,761.410.9586,NULL,23,Female,Single
543,Duane,Matthews,1979-02-08,2007-01-21,Burbank,California,7277 Kearny Street,515.515.1458,NULL,NULL,$6.00,23,Male,Married
544,Denis,Ross,1969-11-17,2005-10-05,Antioch,California,"6322 Fairfax Avenue ",556.970.9672,929.181.6118,780.901.5613,$12.00,1,Male,Divorced
545,Marcus,Owen,1986-07-11,2006-03-06,Wichita Falls,Texas,"8828 Bryant Street ",517.412.4435,995.218.2849,714.182.7302,$3.00,18,Female,Married
546,Mariano,Mason,1961-02-05,2007-02-18,Palm Bay,Florida,8952 Toland Street,539.650.6559,NULL,777.583.5064,$5.00,23,Male,Married
547,Billie,Knight,1980-10-09,2008-06-04,Centennial,Colorado,"3132 Gordon Street ",578.405.4337,978.177.3500,NULL,$28.00,34,Male,Single
548,Kory,Kennedy,1976-06-27,2008-07-21,Temecula,California,"1359 Geary Boulevard ",548.961.7306,927.539.6586,753.784.2516,$16.00,31,Male,Married
549,Anton,Butler,1983-09-15,2009-08-10,Daly City,California,"6184 Golden Gate Avenue ",575.554.5022,910.103.3391,NULL,$16.00,39,Male,Divorced
550,Earle,Saunders,1963-02-06,2010-11-05,Odessa,Texas,"7252 Lick Place ",584.927.4706,953.626.9871,NULL,$30.00,41,Female,Single
551,Pete,Cole,1968-09-23,2010-07-01,Erie,Pennsylvania,5086 McLaren Avenue,557.625.7844,NULL,NULL,NULL,42,Male,Divorced
552,Danilo,Pearce,1967-02-19,2008-05-17,Richardson,Texas,8348 Waller Street,530.955.4917,NULL,NULL,$26.00,34,Female,Divorced
553,Merrill,Dean,1976-03-15,2009-10-25,Pompano Beach,Florida,"5960 Burke Avenue ",526.565.9344,982.549.8553,NULL,$8.00,37,Female,widowed
554,Gordon,Foster,1968-11-06,2009-07-17,Flint,Michigan,"2475 Cameron Way ",558.737.2966,991.641.4443,760.227.7790,$18.00,37,Female,widowed
555,Marco,Harvey,1977-07-10,2009-04-23,South Bend,Indiana,"7323 Palou Avenue ",545.987.6847,951.266.3751,786.536.7605,$4.00,NULL,Female,Divorced
556,Cornelius,Hudson,1974-12-17,2010-10-18,West Palm Beach,Florida,"5643 Griffith Street ",553.112.9854,NULL,NULL,NULL,42,Male,Divorced
557,Antone,Gibson,1971-08-09,2006-10-01,Davenport,Iowa,"3240 De Haro Street ",522.834.5647,999.416.7414,723.523.5596,$13.00,NULL,Male,Married
558,Jim,Mills,1965-07-17,2009-09-06,Rialto,California,"8781 Cleveland Street ",559.468.5103,992.862.2806,NULL,$1.00,39,Female,Single
559,Robbie,Berry,1970-09-22,2009-12-20,Santa Maria,California,3937 Yorke Street,534.126.9201,933.172.2497,772.784.1591,$4.00,NULL,Male,Married
560,Clinton,Barnes,1988-09-22,2008-11-10,Broken Arrow,Oklahoma,"8657 Geary Boulevard ",594.162.2271,974.649.1818,717.495.6571,$9.00,34,Female,Married
561,Elmer,Pearson,1984-09-26,2008-12-28,New York,New York,"2546 Boalt Street ",515.585.1642,NULL,NULL,$5.00,34,Female,widowed
562,Nicky,Kaur,1982-03-20,2010-10-12,Los Angeles,California,"6714 Beale Street ",592.426.3026,957.788.3358,716.347.1753,$4.00,42,Female,Divorced
563,Hunter,Booth,1975-09-15,2007-01-15,Chicago,Illinois,"2939 Spear Street ",521.167.5640,929.878.8879,NULL,$13.00,27,Female,Single
564,Elliot,Dixon,1973-08-21,2008-07-06,Houston,Texas,"3351 De Haro Street ",569.859.5672,953.851.5198,789.540.8929,NULL,31,Female,Married
565,Samuel,Grant,1963-03-07,2007-10-18,Philadelphia,Pennsylvania,"7914 Quesada Avenue ",573.200.8783,948.922.5047,792.444.3302,$21.00,27,Female,Divorced
566,Jerrell,Gordon,1961-07-28,2010-11-25,Phoenix,Arizona,"2813 Bluxome Street ",573.352.3573,964.829.2151,772.405.2512,$11.00,NULL,Female,Single
567,Wilfred,Lane,1967-02-20,2005-09-27,San Antonio,Texas,"7934 Sacramento Street ",545.856.5912,956.933.8810,NULL,$6.00,1,Male,widowed
568,Abram,Harper,1970-11-06,2006-10-21,San Diego,California,3392 Pierce Street,529.567.3300,935.708.9718,768.849.5280,$28.00,18,Male,Single
569,Aldo,Ali,1965-09-02,2007-09-23,San Jose,California,2514 Sutter Street,563.653.5589,917.906.6832,715.197.2263,$15.00,27,Male,Divorced
570,Sammie,Hart,1971-02-19,2005-08-13,Jacksonville,Florida,3368 Divisadero Street,579.679.3189,932.976.4154,NULL,$24.00,7,Male,Divorced
571,Woodrow,Mcdonald,1965-01-15,2010-07-09,Indianapolis,Indiana,3229 Turk Street,550.493.9426,960.713.9120,NULL,$2.00,42,Male,Single
572,Wyatt,Brooks,1988-08-05,2010-12-27,Austin,Texas,"6646 Corbett Avenue ",580.223.5674,947.648.6484,743.607.9987,$27.00,41,Female,Single
573,Chauncey,Ryan,1982-06-23,2008-03-11,San Francisco,California,"7738 Townsend Street ",569.960.6554,977.101.2316,722.926.1812,NULL,31,Female,Divorced
574,Eddy,Carr,1988-07-04,2009-02-27,Columbus,Ohio,2530 Yorba Street,576.221.8543,986.419.6162,794.217.7887,NULL,37,Male,Married
575,Gail,Macdonald,1963-08-10,2008-08-21,Fort Worth,Texas,3267 Sansome Street,597.143.7027,NULL,748.464.9835,$9.00,NULL,Female,widowed
576,Josh,Hamilton,1985-12-15,2007-02-20,Charlotte,North Carolina,"8526 Fremont Street ",532.934.6656,922.160.3409,783.564.7877,$3.00,23,Female,Divorced
577,Vincenzo,Johnston,1965-08-20,2009-05-06,Detroit,Michigan,"5610 Fitch Street ",557.947.9547,948.841.1296,751.124.7140,NULL,39,Male,Single
578,Henry,West,1974-12-24,2009-05-12,El Paso,Texas,"5748 Custer Avenue ",599.777.6892,999.700.4135,768.584.4028,$21.00,37,Male,Single
579,Kenneth,Gill,1978-05-18,2007-10-11,Memphis,Tennessee,8779 Folsom Street,557.908.7951,918.395.2176,751.490.4978,$4.00,27,Male,Divorced
580,Ivan,Dawson,1963-11-24,2005-06-13,Boston,Massachusetts,9112 Pacheco Street,591.208.7053,930.756.8808,787.280.7994,$27.00,7,Male,widowed
581,Domingo,Armstrong,1980-03-13,2008-03-15,Seattle,Washington,"8322 Colin P. Kelly Jr. Street ",533.121.5169,NULL,721.398.9461,NULL,34,Male,Married
582,Julius,Gardner,1984-10-10,2010-04-23,Denver,Colorado,"5461 Polk Street ",523.417.3447,915.788.6198,732.612.9206,$24.00,42,Male,Married
583,Jewell,Stone,1964-08-02,2008-01-14,Baltimore,Maryland,6584 Mission Street,549.362.9465,999.950.2195,721.168.2960,$27.00,NULL,Male,Single
584,Zane,Andrews,1970-06-11,2005-03-22,Washington,District of Columbia,"5438 Eddy Street ",550.388.4644,917.225.1303,733.193.5628,NULL,NULL,Female,Married
585,Johnathan,Williamson,1978-10-22,2010-06-25,Nashville,Tennessee,8355 Irving Street,562.461.8864,935.226.9282,711.460.8658,$26.00,41,Male,Married
586,Eloy,Barker,1987-05-20,2009-07-25,Louisville,Kentucky,2357 Newcomb Avenue,518.733.8633,960.747.1525,763.531.8331,$24.00,37,Female,Single
587,Bo,George,1974-06-09,2006-11-20,Milwaukee,Wisconsin,"1745 Mason Street ",593.545.8826,963.579.2246,739.225.5137,NULL,13,Male,Married
588,Doug,Fisher,1986-09-07,2009-10-18,Portland,Oregon,"6457 Bush Street ",542.261.8362,928.836.4779,723.506.2229,$11.00,37,Male,Divorced
589,Arnoldo,Cunningham,1963-04-05,2008-05-07,Oklahoma City,Oklahoma,"3365 Lick Place ",588.957.5150,956.564.4240,763.204.2466,NULL,31,Male,Divorced
590,Lewis,Watts,1962-08-27,2009-06-27,Las Vegas,Nevada,3612 Rossi Avenue,594.322.2131,922.938.3281,790.945.2704,$18.00,39,Female,Divorced
591,Malcolm,Webb,1980-05-07,2006-02-23,Albuquerque,New Mexico,"1937 Taylor Street ",598.586.5258,944.779.6933,745.132.9370,$28.00,18,Male,Divorced
592,Mose,Lawrence,1988-05-22,2009-11-06,Tucson,Arizona,"9146 Castro Street ",568.573.8733,NULL,773.272.3219,$6.00,NULL,Male,Divorced
593,Harris,Bradley,1985-05-28,2009-11-18,Fresno,California,7580 Phelan Avenue,576.979.2926,986.330.4607,775.250.5606,NULL,39,Male,Married
594,Leigh,Jenkins,1988-01-19,2009-07-27,Sacramento,California,"5951 Steiner Street ",537.488.4121,948.956.2567,746.299.4373,$22.00,37,Female,Divorced
595,Erik,Wells,1986-07-15,2010-06-25,Long Beach,California,"4846 Arguello Street ",540.154.5401,966.240.1656,757.957.9494,$14.00,NULL,Male,Married
596,Shaun,Chambers,1970-08-19,2005-05-03,Kansas City,Missouri,"2314 Egbert Avenue ",587.680.8676,927.633.8704,732.362.2009,NULL,7,Male,Married
597,Isaiah,Spencer,1983-04-27,2005-07-06,Mesa,Arizona,2290 Mint Street,563.662.7556,981.268.2898,738.550.8314,$8.00,NULL,Male,Married
598,Numbers,Poole,1981-01-28,2005-07-21,Virginia Beach,Virginia,"5159 Townsend Street ",523.532.9985,932.437.3132,786.142.8990,$19.00,7,Female,Single
599,Cody,Atkinson,1981-10-10,2010-04-26,Atlanta,Georgia,"4480 Castro Street ",574.253.5085,944.729.4635,NULL,$5.00,NULL,Male,Divorced
600,Roberto,Lawson,1986-06-14,2008-09-17,Colorado Springs,Colorado,"7219 Corbett Avenue ",516.307.4251,NULL,NULL,$15.00,31,Female,Married
601,Lincoln,Smith,1985-07-16,2007-10-24,Raleigh,North Carolina,"3934 Battery Street ",537.977.5149,NULL,NULL,$9.00,27,Female,Divorced
602,Lenard,Jones,1961-12-24,2009-03-23,Omaha,Nebraska,"2825 Galvez Avenue ",530.380.5492,948.129.6590,712.254.3113,$21.00,37,Female,Married
603,Josef,Taylor,1976-11-09,2005-11-25,Miami,Florida,6986 Yorba Street,576.918.1833,926.371.9257,726.338.7022,$29.00,7,Male,Divorced
604,Maximo,Williams,1974-11-22,2006-09-22,Tulsa,Oklahoma,"6007 Pixley Street ",516.974.2620,939.232.8646,779.436.2961,NULL,NULL,Female,Divorced
605,Bart,Brown,1980-11-13,2008-09-01,Oakland,California,"5073 Beale Street ",518.752.8163,937.150.1883,NULL,$21.00,31,Female,widowed
606,Felipe,Davies,1975-05-26,2007-08-06,Cleveland,Ohio,"3250 Bluxome Street ",575.197.2659,982.615.7953,724.925.2221,$26.00,23,Female,widowed
607,Chad,Evans,1966-04-11,2005-11-25,Minneapolis,Minnesota,"7429 McAllister Street ",573.551.1369,990.776.4172,710.379.1982,$1.00,7,Male,Single
608,Foster,Wilson,1975-07-16,2007-02-20,Wichita,Kansas,"8688 Pioche Street ",514.610.3317,932.270.8398,749.712.4753,$29.00,NULL,Female,widowed
609,Will,Thomas,1966-12-23,2006-06-10,Arlington,Texas,3368 Sansome Street,588.777.9890,968.627.8417,730.485.8865,$28.00,18,Male,Married
610,Moses,Roberts,1969-07-13,2006-10-15,New Orleans,Louisiana,"5910 Donner Avenue ",534.920.6981,970.965.9443,NULL,$25.00,13,Female,widowed
611,Austin,Johnson,1971-07-16,2009-09-13,Bakersfield,California,"7543 Thomas Avenue ",595.494.9344,NULL,NULL,NULL,37,Male,Divorced
612,Shannon,Lewis,1973-03-20,2008-07-13,Tampa,Florida,"9611 Garrison Avenue ",551.691.7292,921.438.3177,735.265.2347,$26.00,31,Female,widowed
613,Omar,Walker,1967-04-07,2010-05-07,Anaheim,California,"3174 Pioche Street ",559.880.8538,957.110.1239,NULL,NULL,41,Female,Single
614,Andres,Robinson,1972-05-11,2009-12-24,Honolulu,Hawaii,1430 McLaren Avenue,535.383.5491,956.606.4999,775.731.2452,$27.00,39,Male,Single
615,Rodrick,Wood,1972-02-03,2010-07-23,Aurora,Colorado,"1365 Fell Street ",525.676.7979,982.740.9768,719.880.6995,$19.00,NULL,Female,Single
616,Ken,Thompson,1979-03-25,2007-10-24,Santa Ana,California,"9931 Fairfax Avenue ",518.791.4685,915.474.4231,726.755.8340,$21.00,27,Male,Married
617,Claude,White,1981-02-16,2006-10-16,Saint Louis,Missouri,9047 Montgomery Street,571.327.8339,952.832.6169,787.733.3078,$7.00,13,Female,widowed
618,Werner,Watson,1977-05-28,2010-11-19,Riverside,California,"6306 Cleveland Street ",521.975.7976,970.642.1504,759.401.6270,$22.00,41,Female,widowed
619,Antoine,Jackson,1988-02-08,2007-10-01,Corpus Christi,Texas,"3418 Van Dyke Avenue ",560.512.6817,961.398.4697,778.385.5179,$27.00,NULL,Male,Married
620,Adalberto,Wright,1962-04-14,2006-04-08,Pittsburgh,Pennsylvania,2206 Selby StreetSerra Boulevard,526.397.5947,912.726.5425,738.583.8569,$14.00,18,Female,widowed
621,Douglass,Green,1973-08-18,2008-08-13,Lexington,Kentucky,8837 Yorke Street,524.510.9393,989.852.8037,720.302.5353,NULL,31,Male,Married
622,Jarod,Harris,1976-01-11,2007-09-05,Stockton,California,"7882 Haight Street ",573.277.8100,NULL,759.400.3147,NULL,27,Female,widowed
623,Raleigh,Cooper,1962-08-04,2006-03-04,Cincinnati,Ohio,"1607 Fitzgerald Avenue ",596.765.7366,936.498.5163,723.949.7229,$1.00,18,Female,Single
624,Curt,King,1977-04-15,2005-05-02,Anchorage,Alaska,"5815 Boalt Street ",529.639.3571,970.534.3434,799.272.9522,$16.00,1,Male,Married
625,Weston,Lee,1987-02-26,2010-08-17,Saint Paul,Minnesota,7037 Divisadero Street,570.546.5217,952.775.8343,714.515.2581,$1.00,42,Female,widowed
626,Danial,Martin,1980-12-13,2010-06-16,Toledo,Ohio,9883 Alvarado Street,550.896.2669,995.926.3662,791.403.1402,NULL,42,Female,Married
627,Milo,Clarke,1976-02-22,2005-08-08,Newark,New Jersey,6515 Natoma Street,550.294.5724,932.666.2650,NULL,$12.00,1,Male,Divorced
628,Chung,James,1962-10-05,2007-12-15,Greensboro,North Carolina,"3499 Clay Street ",593.835.6580,985.781.7177,750.526.1596,$3.00,27,Male,Divorced
629,Eugene,Morgan,1979-01-26,2008-04-20,Plano,Texas,7847 Otis Street,549.470.6175,986.557.4066,749.155.5350,$20.00,31,Male,Single
630,Dusty,Hughes,1963-11-26,2008-11-16,Lincoln,Nebraska,1401 Coleman Street,578.507.4376,987.431.5307,797.443.6541,$9.00,34,Female,Divorced
631,Hosea,Edwards,1983-08-11,2005-11-28,Buffalo,New York,"4755 Fairfax Avenue ",545.500.1883,977.583.5266,732.841.8099,NULL,1,Female,Single
632,Alfred,Hill,1988-11-01,2006-07-20,Henderson,Nevada,"6564 Eddy Street ",534.507.5764,912.352.2956,747.569.8178,NULL,18,Female,widowed
633,Johnnie,Moore,1969-06-14,2008-07-13,Fort Wayne,Indiana,"5413 Hudson Avenue ",576.234.8752,965.451.4255,746.953.4039,$2.00,34,Male,Married
634,Graig,Clark,1968-03-01,2006-05-24,Jersey City,New Jersey,"7153 Sharon Street ",595.390.2590,986.311.7395,747.608.5239,$4.00,13,Male,Married
635,Johnie,Harrison,1965-08-13,2009-10-10,Chula Vista,California,"3504 Van Dyke Avenue ",553.449.5459,960.951.5953,752.480.1297,$13.00,NULL,Female,Divorced
636,Chang,Scott,1982-07-27,2005-10-02,Saint Petersburg,Florida,5229 Valencia Street,546.106.3840,NULL,789.871.2265,$23.00,7,Female,Divorced
637,Phillip,Young,1977-10-27,2009-05-21,Orlando,Florida,6882 Heron Street,536.700.5328,941.849.1196,NULL,NULL,39,Female,Single
638,Stewart,Morris,1979-11-27,2006-08-16,Norfolk,Virginia,"8575 Burke Avenue ",519.308.8950,968.689.7139,755.209.3269,NULL,18,Female,Married
639,Olin,Hall,1972-07-02,2010-09-15,Laredo,Texas,"2433 Burnett Avenue ",514.402.5833,922.651.5549,758.147.1569,$1.00,41,Female,Married
640,Theron,Ward,1966-10-25,2005-02-16,Chandler,Arizona,3694 Coleman Street,599.941.9760,984.263.2239,723.328.7982,$8.00,7,Female,Divorced
641,Chris,Turner,1973-08-09,2009-10-20,Madison,Wisconsin,"1371 Quint Street ",586.136.8547,951.869.7890,783.481.1857,$22.00,39,Female,Divorced
642,Lynwood,Carter,1980-04-08,2010-11-21,Lubbock,Texas,5826 Rossi Avenue,599.159.1121,970.954.7331,799.887.4679,$17.00,42,Male,Divorced
643,Forest,Phillips,1972-01-27,2005-10-27,Durham,North Carolina,"7396 Haight Street ",514.390.7072,944.532.9070,NULL,NULL,1,Male,widowed
644,Ben,Mitchell,1982-02-11,2010-10-20,WinstonûSalem,North Carolina,9121 Flood Avenue,593.113.4399,939.514.4287,786.361.3452,$29.00,41,Male,Divorced
645,Renaldo,Patel,1977-07-24,2006-11-26,Garland,Texas,4035 Lyon Street,520.756.9437,NULL,734.360.3422,$25.00,13,Female,Divorced
646,Wendell,Adams,1970-08-27,2005-12-23,Glendale,Arizona,"9376 Stockton Street ",517.269.2030,NULL,NULL,NULL,NULL,Female,Single
647,Renato,Campbell,1968-10-05,2006-03-07,Baton Rouge,Louisiana,3268 Turk Street,598.699.5147,960.655.4777,720.972.9593,$1.00,13,Female,Married
648,Louie,Anderson,1973-02-02,2010-04-01,Hialeah,Florida,"7434 De Boom Street ",556.278.2349,998.527.5583,NULL,$11.00,41,Male,widowed
649,Alphonse,Allen,1968-09-24,2008-05-21,Reno,Nevada,"8666 Quintara Street ",521.303.7226,947.842.8770,712.628.2971,$2.00,31,Female,widowed
650,Nathan,Cook,1980-03-04,2008-03-08,Chesapeake,Virginia,"3692 Baker Street ",531.720.7312,NULL,759.443.5123,NULL,34,Female,Divorced
651,Daniel,Bailey,1963-03-19,2007-05-10,Scottsdale,Arizona,4214 Ortega Street,574.363.8298,920.502.2562,791.507.3745,$6.00,27,Male,Divorced
652,Gaston,Parker,1981-07-21,2007-04-15,Irving,Texas,"5695 Griffith Street ",579.187.7201,961.762.2844,767.452.2898,$15.00,27,Female,widowed
653,Emile,Miller,1961-02-15,2007-05-03,North Las Vegas,Nevada,"6787 Fell Street ",544.555.8261,NULL,783.206.6939,$7.00,NULL,Female,Divorced
654,Jorge,Davis,1986-10-15,2009-06-13,Fremont,California,"3666 Fremont Street ",527.706.2047,NULL,760.364.6179,$30.00,37,Female,Single
655,Santo,Murphy,1980-10-16,2010-11-26,Irvine,California,"5812 Hayes Street ",584.241.1125,936.965.6625,NULL,$11.00,41,Female,Single
656,Rhett,Price,1976-12-03,2009-03-06,San Bernardino,California,"4031 Cole Street ",525.550.4981,976.181.4429,727.278.8993,NULL,39,Male,Divorced
657,Reynaldo,Bell,1972-11-12,2010-06-06,Birmingham,Alabama,8314 Ortega Street,522.276.7193,951.405.5998,NULL,$16.00,41,Female,Married
658,Loyd,Baker,1983-09-03,2006-10-28,Gilbert,Arizona,"1955 Sunset Boulevard ",538.377.4923,947.328.4847,779.340.8957,$22.00,18,Female,Married
659,James,Griffiths,1966-11-23,2007-09-19,Rochester,New York,7747 Newhall Street,544.710.7690,997.491.6686,726.604.4455,$30.00,NULL,Female,Divorced
660,Leonel,Kelly,1988-02-15,2007-09-06,"Boise ",Idaho,4009 Phelphs Street,563.708.7766,962.468.2540,NULL,$5.00,27,Female,Single
661,Jewel,Simpson,1986-10-06,2007-01-03,Spokane,Washington,8994 Hyde Street,516.587.8275,993.107.8384,NULL,$10.00,23,Male,Single
662,Tracey,Marshall,1989-02-13,2005-04-04,Montgomery,Alabama,"9785 Hudson Avenue ",563.931.7236,954.664.6779,724.562.2024,NULL,1,Female,Single
663,Christopher,Collins,1971-08-13,2008-03-20,Des Moines,Iowa,"6090 Cole Street ",555.778.2987,954.165.1910,NULL,$11.00,31,Male,Divorced
664,Marcellus,Bennett,1983-07-06,2010-03-25,Richmond,Virginia,"9626 Arthur Avenue ",541.964.2798,963.763.3390,763.805.1483,$4.00,42,Male,widowed
665,Richard,Cox,1974-01-02,2005-06-02,Fayetteville,North Carolina,"1265 Galvez Avenue ",532.679.9314,921.416.5087,743.217.9149,$29.00,1,Female,Single
666,Michal,Richardson,1975-04-28,2010-05-02,Modesto,California,"7035 Lee Avenue ",560.772.8813,NULL,767.570.7943,$25.00,41,Female,Single
667,Sanford,Fox,1960-05-11,2007-03-09,Shreveport,Louisiana,7689 Lane Street,515.725.4212,950.916.2547,728.646.2075,$26.00,27,Female,Married
668,Hoyt,Gray,1969-05-22,2005-09-13,Tacoma,Washington,"8287 Haight Street ",596.454.7132,998.945.2798,763.476.2899,$18.00,7,Male,widowed
669,Burt,Rose,1969-01-14,2006-11-25,Oxnard,California,9584 La Salle,557.317.2293,953.228.2654,740.721.5953,$16.00,13,Male,Married
670,Martin,Chapman,1989-06-25,2010-07-10,Aurora,Illinois,7140 Leese Street,519.874.1556,944.734.7269,NULL,$25.00,41,Female,Divorced
671,Cedrick,Hunt,1984-02-05,2009-09-27,Fontana,California,6066 Rolph Street,543.423.9980,940.317.1607,788.706.2926,NULL,39,Female,Divorced
672,Clayton,Robertson,1961-02-20,2006-11-26,Akron,Ohio,"9928 Quint Street ",513.650.7157,977.994.8265,NULL,NULL,13,Female,Single
673,Rosario,Shaw,1967-11-12,2005-03-06,Moreno Valley,California,7494 Page Street,510.500.2409,982.806.8309,759.147.1402,$28.00,NULL,Female,Divorced
674,Maria,Reynolds,1982-07-07,2005-01-10,Yonkers,New York,5338 Laguna Street,583.689.9273,924.910.7559,733.254.1330,$5.00,7,Female,Married
675,Connie,Lloyd,1979-11-15,2010-08-19,Augusta,Georgia,3807 Ringold Street,554.426.6036,986.728.1712,790.906.9773,NULL,42,Female,Single
676,Paul,Ellis,1989-09-13,2005-02-14,Little Rock,Arkansas,2812 Leavenworth Street,521.339.9902,998.536.6828,796.920.9107,$17.00,1,Male,Married
677,Felix,Richards,1966-02-03,2005-07-27,Mobile,Alabama,1302 Natoma Street,563.749.8266,922.637.9998,750.558.7252,$21.00,7,Female,Single
678,Antony,Russell,1973-01-16,2010-11-11,Columbus,Georgia,"6816 Mason Street ",564.862.8150,990.926.5639,772.155.7259,$8.00,42,Male,Divorced
679,Murray,Wilkinson,1971-04-07,2009-03-05,Amarillo,Texas,"2005 Howard Street ",555.778.4644,983.286.8623,NULL,$23.00,37,Female,Married
680,Jeremiah,Khan,1987-11-04,2010-05-28,Glendale,California,"3788 Sunset Boulevard ",579.185.8462,948.357.3480,NULL,NULL,41,Female,Divorced
681,Lupe,Graham,1973-06-28,2008-10-09,Huntington Beach,California,"4356 Grijalva Street ",544.847.5947,NULL,734.125.8481,$20.00,34,Female,Divorced
682,Ramon,Stewart,1964-11-22,2009-09-10,Salt Lake City,Utah,4524 Mendell Street,556.898.9786,NULL,723.198.7739,$6.00,39,Male,Married
683,Truman,Reid,1960-10-09,2009-02-08,Grand Rapids,Michigan,"3468 Haight Street ",540.520.7948,995.480.5740,727.784.3602,NULL,NULL,Male,Divorced
684,Rory,Murray,1988-04-21,2008-02-20,Tallahassee,Florida,7113 Page Street,568.699.4280,946.582.9644,739.283.9689,$19.00,34,Male,Divorced
685,Brendan,Powell,1979-07-04,2007-09-06,Huntsville,Alabama,9548 Irving Street,571.344.2404,992.169.6585,710.322.5745,NULL,27,Female,widowed
686,Odell,Palmer,1964-08-09,2010-03-25,Worcester,Massachusetts,"5023 Baker Street ",559.779.6562,971.732.9526,NULL,NULL,NULL,Male,Divorced
687,Bret,Holmes,1972-03-25,2005-08-21,Knoxville,Tennessee,6313 Hawes Street,566.924.3236,964.264.4562,719.241.8022,$17.00,NULL,Female,Married
688,German,Rogers,1969-10-19,2006-01-09,Newport News,Virginia,"6356 Pixley Street ",546.440.6145,939.144.4576,775.801.8207,$11.00,18,Female,Single
