CustomerID,FirstName,LastName,State,City,PackageID,MonthlyDiscount,JoinDate,MainPhoneNumber,BirthDate
904,Javier,Williams,Anchorage,Alaska,23,99,20/07/2008,624-847-3671,11/08/1990
905,Daron,Brown,Saint Paul,Minnesota,34,78,21/07/2008,578-270-7246,08/07/1962
906,Lamar,Davies,Toledo,Ohio,42,94,22/07/2008,664-818-0144,13/07/1962
907,August,Evans,Newark,New Jersey,1,68,23/07/2008,538-988-7636,28/08/1992
908,Jerome,Wilson,Greensboro,North Carolina,7,98,24/07/2008,364-178-9324,02/06/1968
909,Sterling,Thomas,Plano,Texas,42,60,25/07/2008,573-222-8391,11/06/1994
910,Porfirio,Roberts,Lincoln,Nebraska,31,7,26/07/2008,775-978-1723,09/04/1988
911,Jc,Johnson,Buffalo,New York,27,1,27/07/2008,936-137-5533,23/09/1977
912,Vernon,Lewis,Henderson,Nevada,18,17,28/07/2008,569-341-8427,01/02/1964
913,Roger,Walker,Fort Wayne,Indiana,42,38,29/07/2008,584-305-9636,11/12/1987
914,Boyce,Robinson,Jersey City,New Jersey,23,68,30/07/2008,267-354-5486,23/06/1963
915,Joesph,Wood,Chula Vista,California,41,53,31/07/2008,579-447-9471,13/09/1976
916,Branden,Thompson,Saint Petersburg,Florida,39,17,01/08/2008,107-391-6051,03/08/1992
917,Eusebio,White,Orlando,Florida,7,60,02/08/2008,433-187-4812,10/02/1976
918,Hassan,Watson,Norfolk,Virginia,27,12,03/08/2008,185-394-5381,06/07/1991
919,Jared,Jackson,Laredo,Texas,37,76,04/08/2008,728-416-8986,30/05/1978
920,Stefan,Wright,Chandler,Arizona,34,74,05/08/2008,499-486-0444,21/07/1985
921,Osvaldo,Green,Madison,Wisconsin,13,52,06/08/2008,489-551-5052,16/01/1971
922,Julio,Harris,Lubbock,Texas,18,43,07/08/2008,289-023-3504,19/07/1973
923,Hal,Cooper,Durham,North Carolina,34,48,08/08/2008,437-631-2250,12/08/1965
924,Frances,King,Winston?Salem,North Carolina,41,39,09/08/2008,476-142-6264,29/09/1968
925,Stanford,Lee,Garland,Texas,1,42,10/08/2008,933-708-6811,30/08/1969
926,Gerard,Martin,Glendale,Arizona,41,89,11/08/2008,588-102-9700,01/10/1986
927,Felton,Clarke,Baton Rouge,Louisiana,7,56,12/08/2008,974-266-1476,13/10/1973
928,Dustin,James,Hialeah,Florida,,91,13/08/2008,292-559-2394,13/01/1970
929,Teodoro,Morgan,Reno,Nevada,13,52,14/08/2008,940-681-2238,08/01/1963
930,Richie,Hughes,Chesapeake,Virginia,,25,15/08/2008,807-390-2123,30/06/1983
931,Fredrick,Edwards,Scottsdale,Arizona,42,51,16/08/2008,857-274-8242,26/05/1993
932,Marcos,Hill,Irving,Texas,34,38,17/08/2008,392-079-3202,01/03/1962
933,Ellis,Moore,North Las Vegas,Nevada,13,14,18/08/2008,575-971-3679,04/12/1968
934,Alejandro,Clark,Fremont,California,37,72,19/08/2008,109-372-0047,11/04/1974
935,Judson,Harrison,Irvine,California,41,92,20/08/2008,780-547-3551,25/05/1991
936,Huey,Scott,San Bernardino,California,7,87,21/08/2008,492-056-5693,02/03/1990
937,Brandon,Young,Birmingham,Alabama,,49,22/08/2008,132-422-2301,17/11/1980
938,Lowell,Morris,Gilbert,Arizona,1,4,23/08/2008,461-187-7443,05/08/1988
939,Kasey,Hall,Rochester,New York,1,97,24/08/2008,103-493-6429,04/12/1975
940,Gilbert,Ward,Boise ,Idaho,,33,25/08/2008,336-822-2656,30/12/1969
941,Curtis,Turner,Spokane,Washington,7,43,26/08/2008,595-290-5051,14/11/1962
942,Mason,Carter,Montgomery,Alabama,41,11,27/08/2008,222-682-1459,01/11/1979
943,Sung,Phillips,Des Moines,Iowa,1,65,28/08/2008,249-002-8671,16/01/1992
944,Archie,Mitchell,Richmond,Virginia,,43,29/08/2008,455-504-9230,07/03/1987
945,Otto,Patel,Fayetteville,North Carolina,1,31,30/08/2008,467-414-8835,04/04/1967
946,Orval,Adams,Modesto,California,1,30,31/08/2008,208-348-4769,22/01/1994
947,Rene,Campbell,Shreveport,Louisiana,,7,01/09/2008,133-757-8865,22/01/1974
948,Shelton,Anderson,Tacoma,Washington,34,29,02/09/2008,916-486-8461,01/12/1966
949,Miles,Allen,Oxnard,California,37,2,03/09/2008,923-467-8678,24/04/1980
950,Jefferey,Cook,Aurora,Illinois,34,56,04/09/2008,377-408-8635,28/08/1978
951,Randell,Bailey,Fontana,California,7,43,05/09/2008,276-080-7191,19/06/1982
952,Alberto,Parker,Akron,Ohio,1,52,06/09/2008,322-680-6907,07/04/1981
953,Jamel,Miller,Moreno Valley,California,41,64,07/09/2008,588-528-3999,16/04/1990
954,Alton,Davis,Yonkers,New York,,36,08/09/2008,288-770-1137,03/01/1992
955,Rudy,Murphy,Augusta,Georgia,18,60,09/09/2008,986-609-4474,01/02/1977
956,Hans,Price,Little Rock,Arkansas,,15,10/09/2008,304-682-3194,25/08/1967
957,Ismael,Bell,Mobile,Alabama,41,28,11/09/2008,718-749-7138,14/05/1982
958,Adrian,Baker,Columbus,Georgia,27,86,12/09/2008,828-952-9395,02/01/1967
959,Barrett,Griffiths,Amarillo,Texas,,70,13/09/2008,479-095-4461,25/03/1969
960,Grover,Kelly,Glendale,California,41,54,14/09/2008,199-386-1161,14/05/1968
961,Raymon,Simpson,Huntington Beach,California,27,44,15/09/2008,988-897-9012,07/04/1965
962,Percy,Marshall,Salt Lake City,Utah,13,27,16/09/2008,792-652-4989,26/11/1986
963,Marshall,Collins,Grand Rapids,Michigan,18,25,17/09/2008,271-619-9453,10/04/1979
964,Kermit,Bennett,Tallahassee,Florida,18,50,18/09/2008,874-878-6324,02/12/1984
965,Leland,Cox,Huntsville,Alabama,42,42,19/09/2008,162-155-3490,15/10/1965
966,Jame,Richardson,Worcester,Massachusetts,27,61,20/09/2008,258-309-5739,13/12/1972
967,Chi,Fox,Knoxville,Tennessee,37,65,21/09/2008,118-692-5764,15/05/1977
968,Jamal,Gray,Newport News,Virginia,31,12,22/09/2008,492-779-5447,03/04/1962
969,Armand,Rose,Grand Prairie,Texas,42,12,23/09/2008,430-810-1843,10/04/1982
970,Reid,Chapman,Brownsville,Texas,31,53,24/09/2008,157-270-6986,25/04/1974
971,Noble,Hunt,Providence,Rhode Island,18,25,25/09/2008,280-487-7197,28/08/1986
972,Les,Robertson,Santa Clarita,California,31,89,26/09/2008,474-484-6166,30/11/1980
973,Marcelino,Shaw,Overland Park,Kansas,23,9,27/09/2008,775-252-6925,25/08/1964
974,Theodore,Reynolds,Jackson,Mississippi,39,31,28/09/2008,696-024-4827,03/07/1973
975,Jamey,Lloyd,Garden Grove,California,18,1,29/09/2008,967-378-9900,03/08/1991
976,Rodolfo,Ellis,Chattanooga,Tennessee,39,54,30/09/2008,969-121-3436,01/06/1981
977,Pedro,Richards,Oceanside,California,41,16,01/10/2008,478-227-1331,14/08/1983
978,Hollis,Russell,Santa Rosa,California,7,5,02/10/2008,585-217-5251,14/04/1985
979,Ervin,Wilkinson,Fort Lauderdale,Florida,,62,03/10/2008,913-890-3170,15/12/1975
980,Jimmy,Khan,Rancho Cucamonga,California,1,77,04/10/2008,629-070-0462,24/08/1972
981,Lemuel,Graham,Ontario,California,,91,05/10/2008,192-532-6033,25/11/1990
982,Jamison,Stewart,Port Saint Lucie,Florida,41,47,06/10/2008,240-639-1897,23/11/1987
983,Vicente,Reid,Vancouver,Washington,39,21,07/10/2008,789-947-1822,24/10/1981
984,Alphonso,Murray,Tempe,Arizona,1,7,08/10/2008,297-030-2146,27/10/1967
985,Timothy,Powell,Springfield,Missouri,39,85,09/10/2008,228-887-5154,20/10/1992
986,Christoper,Palmer,Lancaster,California,41,62,10/10/2008,597-272-1254,12/11/1979
987,Frankie,Holmes,Pembroke Pines,Florida,,13,11/10/2008,696-040-8995,27/12/1963
988,Oliver,Rogers,Cape Coral,Florida,1,33,12/10/2008,335-268-1114,29/03/1994
989,Emilio,Stevens,Eugene,Oregon,,16,13/10/2008,574-402-4878,07/01/1984
990,Mckinley,Walsh,Peoria,Arizona,7,90,14/10/2008,627-153-6456,29/07/1972
991,Angelo,Hunter,Sioux Falls,South Dakota,18,40,15/10/2008,954-003-4875,10/06/1970
992,Cameron,Thomson,Salem,Oregon,1,99,16/10/2008,945-420-8000,11/08/1977
993,Lyle,Matthews,Corona,California,39,24,17/10/2008,813-796-1680,27/12/1973
994,Erick,Ross,Elk Grove,California,1,43,18/10/2008,912-188-6943,25/10/1968
995,Cesar,Owen,Palmdale,California,1,52,19/10/2008,550-359-6327,24/03/1974
996,Phil,Mason,Springfield,Massachusetts,1,32,20/10/2008,393-267-1574,11/04/1983
997,Owen,Knight,Salinas,California,42,36,21/10/2008,158-427-7247,24/06/1993
998,Isaac,Kennedy,Pasadena,Texas,39,95,22/10/2008,399-354-4060,07/11/1993
999,Nolan,Butler,Rockford,Illinois,42,66,23/10/2008,582-998-5013,04/03/1991
1000,Donnell,Saunders,Pomona,California,7,94,24/10/2008,544-220-7098,15/02/1984
1001,Dee,Cole,Joliet,Illinois,23,35,25/10/2008,570-473-0345,02/01/1988
1002,Leroy,Pearce,Fort Collins,Colorado,1,99,26/10/2008,774-754-4518,26/06/1967
1003,Darryl,Dean,Torrance,California,18,21,27/10/2008,432-528-1940,13/06/1962
1004,Rashad,Foster,Kansas City,Kansas,1,26,28/10/2008,331-440-2766,17/07/1976
1005,Carlos,Harvey,Paterson,New Jersey,31,68,29/10/2008,441-893-5296,14/12/1980
1006,Hyman,Hudson,Hayward,California,,20,30/10/2008,928-391-7504,08/02/1963
1007,Mitch,Gibson,Escondido,California,42,94,31/10/2008,215-389-3430,17/04/1994
1008,Basil,Mills,Bridgeport,Connecticut,41,67,01/11/2008,262-283-4903,03/03/1994
1009,Ian,Berry,Syracuse,New York,34,62,02/11/2008,781-753-8557,19/10/1986
1010,Kent,Barnes,Lakewood,Colorado,37,17,03/11/2008,106-924-1302,11/02/1966
1011,Vince,Pearson,Alexandria,Virginia,,77,04/11/2008,845-238-6779,06/05/1966
1012,Antone,Kaur,Hollywood,Florida,,14,05/11/2008,209-586-1593,01/04/1974
1013,Thaddeus,Booth,Naperville,Illinois,42,11,06/11/2008,408-533-8208,20/05/1966
1014,Jessie,Dixon,Mesquite,Texas,13,57,07/11/2008,696-579-6728,01/12/1990
1015,Wilmer,Grant,Sunnyvale,California,39,8,08/11/2008,802-766-9438,04/10/1973
1016,Bryon,Gordon,Dayton,Ohio,1,97,09/11/2008,439-404-8232,08/10/1972
1017,Dylan,Lane,Cary,North Carolina,13,19,10/11/2008,771-750-6925,16/02/1992
1018,Cletus,Harper,Orange,California,23,88,11/11/2008,897-239-2654,01/09/1990
1019,Emanuel,Ali,Pasadena,California,27,29,12/11/2008,610-952-8553,26/08/1977
1020,Franklin,Hart,Fullerton,California,1,10,13/11/2008,642-884-8728,15/07/1985
1021,Lynn,Mcdonald,Hampton,Virginia,13,47,14/11/2008,479-963-5032,07/03/1964
1022,Mickey,Brooks,Clarksville,Tennessee,1,10,15/11/2008,621-623-8174,04/02/1979
1023,Dorian,Ryan,McKinney,Texas,31,99,16/11/2008,242-175-7518,19/11/1972
1024,Irwin,Carr,Warren,Michigan,23,64,17/11/2008,285-048-4334,01/03/1973
1025,Joe,Macdonald,McAllen,Texas,,30,18/11/2008,982-030-7008,06/02/1986
1026,Julian,Hamilton,West Valley City,Utah,7,70,19/11/2008,176-862-4598,09/12/1983
1027,Brad,Johnston,Columbia,South Carolina,7,7,20/11/2008,650-654-1971,30/07/1968
1028,Ross,West,Killeen,Texas,13,44,21/11/2008,887-636-6082,03/08/1976
1029,Bennie,Gill,New Haven,Connecticut,31,77,22/11/2008,797-577-2890,09/07/1993
1030,Damien,Dawson,Topeka,Kansas,31,43,23/11/2008,830-346-4394,08/05/1974
1031,Marty,Armstrong,Thousand Oaks,California,34,84,24/11/2008,201-303-6541,01/10/1971
1032,Amos,Gardner,Olathe,Kansas,42,93,25/11/2008,321-531-8754,20/12/1977
1033,Filiberto,Stone,Cedar Rapids,Iowa,34,64,26/11/2008,254-028-0918,01/04/1968
1034,Mary,Andrews,Waco,Texas,39,56,27/11/2008,419-960-9292,02/01/1988
1035,Kelvin,Williamson,Visalia,California,13,25,28/11/2008,343-844-6551,19/10/1989
1036,Walton,Barker,Elizabeth,New Jersey,31,53,29/11/2008,781-406-5500,10/12/1981
1037,Lonny,George,Simi Valley,California,1,51,30/11/2008,355-353-7225,17/05/1993
1038,Irving,Fisher,Gainesville,Florida,42,13,01/12/2008,675-639-3412,14/03/1988
1039,Shon,Cunningham,Hartford,Connecticut,,19,02/12/2008,394-441-6881,11/05/1967
1040,Caleb,Watts,Bellevue,Washington,31,43,03/12/2008,629-095-2987,29/06/1985
1041,Berry,Webb,Miramar,Florida,41,89,04/12/2008,142-185-2090,02/03/1986
1042,Freddy,Lawrence,Concord,California,23,78,05/12/2008,761-514-9614,21/02/1972
1043,Dick,Bradley,Stamford,Connecticut,13,89,06/12/2008,807-668-6250,13/02/1991
1044,Francis,Jenkins,Coral Springs,Florida,7,74,07/12/2008,591-701-5229,19/07/1967
1045,Marlon,Wells,Charleston,South Carolina,27,45,08/12/2008,126-789-1522,12/07/1976
1046,Jae,Chambers,Carrollton,Texas,23,27,09/12/2008,477-848-4171,10/06/1980
1047,Granville,Spencer,Lafayette,Louisiana,,7,10/12/2008,468-205-5949,14/10/1966
1048,Ernest,Poole,Roseville,California,13,12,11/12/2008,159-202-6960,15/12/1968
1049,Arturo,Atkinson,Thornton,Colorado,,39,12/12/2008,200-707-9650,03/08/1982
1050,Devon,Lawson,Frisco,Texas,39,34,13/12/2008,721-195-8798,10/12/1970
1051,Milton,Smith,Kent,Washington,37,57,14/12/2008,115-587-9463,17/04/1983
1052,Ferdinand,Jones,Surprise,Arizona,,26,15/12/2008,241-713-6742,22/08/1967
1053,Winford,Taylor,Allentown,Pennsylvania,39,31,16/12/2008,531-471-9333,10/07/1985
1054,Chester,Williams,Beaumont,Texas,41,31,17/12/2008,499-259-4463,05/10/1975
1055,Clemente,Brown,Santa Clara,California,13,9,18/12/2008,578-415-9776,26/12/1976
1056,Faustino,Davies,Abilene,Texas,,59,19/12/2008,595-068-4405,09/12/1972
1057,Dallas,Evans,Evansville,Indiana,23,95,20/12/2008,882-483-0807,01/06/1974
1058,Vito,Wilson,Victorville,California,37,96,21/12/2008,260-760-0106,09/09/1993
1059,Clair,Thomas,Independence,Missouri,27,36,22/12/2008,240-559-4473,11/12/1965
1060,Stanton,Roberts,Denton,Texas,37,30,23/12/2008,225-092-0905,13/04/1963
1061,Clifton,Johnson,Springfield,Illinois,13,56,24/12/2008,414-407-6474,21/11/1973
1062,Lamont,Lewis,Vallejo,California,13,63,25/12/2008,849-239-9417,18/10/1971
1063,Arlen,Walker,Athens,Georgia,27,86,26/12/2008,596-537-1107,27/06/1984
1064,Michael,Robinson,Provo,Utah,37,98,27/12/2008,676-147-7264,09/04/1986
1065,Terrence,Wood,Peoria,Illinois,,64,28/12/2008,379-460-0114,09/07/1968
1066,Jerald,Thompson,Ann Arbor,Michigan,41,26,29/12/2008,266-664-9630,01/10/1968
1067,Hugo,White,Lansing,Michigan,23,81,30/12/2008,568-051-2245,12/10/1992
1068,Alec,Watson,El Monte,California,34,51,31/12/2008,747-185-8428,12/08/1967
1069,Jamie,Jackson,Midland,Texas,31,16,01/01/2009,865-836-0619,23/04/1984
1070,Columbus,Wright,Berkeley,California,41,15,02/01/2009,507-077-4642,23/01/1982
1071,Alvaro,Green,Norman,Oklahoma,42,94,03/01/2009,356-621-4607,19/02/1971
1072,Fredric,Harris,Downey,California,27,72,04/01/2009,123-833-1689,30/08/1991
1073,Philip,Cooper,Costa Mesa,California,31,87,05/01/2009,821-650-6801,05/03/1970
1074,Rayford,King,Murfreesboro,Tennessee,34,54,06/01/2009,959-923-7261,25/01/1979
1075,Karl,Lee,Inglewood,California,1,2,07/01/2009,338-570-7638,17/03/1979
1076,Tim,Martin,Columbia,Missouri,,75,08/01/2009,965-473-0310,11/02/1964
1077,Mel,Clarke,Manchester,New Hampshire,7,34,09/01/2009,567-150-8992,23/04/1988
1078,Quentin,James,Miami Gardens,Florida,23,79,10/01/2009,734-689-1411,18/09/1970
1079,Keneth,Morgan,Elgin,Illinois,7,53,11/01/2009,406-380-1066,11/07/1966
1080,Eldridge,Hughes,Wilmington,North Carolina,7,42,12/01/2009,195-228-0511,31/07/1973
1081,Larry,Edwards,Westminster,Colorado,23,49,13/01/2009,238-991-6114,10/09/1964
1082,Trent,Hill,Rochester,Minnesota,,44,14/01/2009,348-074-6011,08/10/1981
1083,Blake,Moore,Clearwater,Florida,1,93,15/01/2009,550-128-3246,14/05/1988
1084,Edgar,Clark,Lowell,Massachusetts,23,30,16/01/2009,608-284-4065,10/10/1976
1085,Sal,Harrison,Pueblo,Colorado,13,51,17/01/2009,138-724-1296,19/02/1971
1086,Emerson,Scott,Arvada,Colorado,13,96,18/01/2009,873-204-0478,06/08/1968
1087,Johnathon,Young,San Buenaventura (Ventura),California,37,42,19/01/2009,735-389-9809,28/09/1982
1088,Ned,Morris,Gresham,Oregon,39,77,20/01/2009,321-574-5448,29/05/1972
1089,Darnell,Hall,Fargo,North Dakota,,2,21/01/2009,837-191-5539,04/09/1979
1090,Demetrius,Ward,Carlsbad,California,34,38,22/01/2009,486-892-7637,23/06/1963
1091,Houston,Turner,West Covina,California,18,7,23/01/2009,623-907-9708,01/12/1973
1092,Dewitt,Carter,Norwalk,California,7,89,24/01/2009,240-177-1873,09/07/1977
1093,Lesley,Phillips,Fairfield,California,42,63,25/01/2009,824-845-4166,28/12/1971
1094,Keenan,Mitchell,Cambridge,Massachusetts,13,18,26/01/2009,215-101-4287,16/02/1966
1095,Napoleon,Patel,Murrieta,California,1,54,27/01/2009,898-066-5003,17/06/1976
1096,Kieth,Adams,Green Bay,Wisconsin,31,18,28/01/2009,702-092-4114,14/11/1993
1097,Guy,Campbell,High Point,North Carolina,23,95,29/01/2009,300-329-4942,24/04/1964
1098,Dale,Anderson,West Jordan,Utah,,40,30/01/2009,587-798-5875,11/08/1970
1099,Marlin,Allen,Billings,Montana,41,60,31/01/2009,623-245-2098,31/07/1991
1100,Jean,Cook,Richmond,California,7,3,01/02/2009,736-975-0872,14/04/1972
1101,Sergio,Bailey,Round Rock,Texas,,13,02/02/2009,408-019-5183,02/09/1993
1102,Wally,Parker,Everett,Washington,,56,03/02/2009,259-858-2272,03/02/1964
1103,Octavio,Miller,Burbank,California,34,10,04/02/2009,122-371-2713,25/10/1965
1104,Deshawn,Davis,Antioch,California,41,82,05/02/2009,627-455-2166,05/09/1975
1105,Dean,Murphy,Wichita Falls,Texas,,52,06/02/2009,965-630-5188,17/01/1982
1106,Anton,Price,Palm Bay,Florida,41,8,07/02/2009,991-484-6210,17/05/1974
1107,Cole,Bell,Centennial,Colorado,34,6,08/02/2009,659-814-2280,30/03/1971
1108,Brock,Baker,Temecula,California,,19,09/02/2009,411-325-1980,31/05/1977
1109,Korey,Griffiths,Daly City,California,27,21,10/02/2009,671-674-6793,04/03/1982
1110,Hung,Kelly,Odessa,Texas,,75,11/02/2009,461-319-9836,24/07/1973
1111,Jan,Simpson,Erie,Pennsylvania,31,22,12/02/2009,539-139-6082,20/12/1978
1112,Simon,Marshall,Richardson,Texas,23,86,13/02/2009,185-227-0716,25/08/1990
1113,Gil,Collins,Pompano Beach,Florida,7,65,14/02/2009,690-683-9383,26/02/1965
1114,Fletcher,Bennett,Flint,Michigan,37,42,15/02/2009,602-487-6282,09/01/1964
1115,Isreal,Cox,South Bend,Indiana,27,5,16/02/2009,370-951-7334,05/03/1980
1116,Maynard,Richardson,West Palm Beach,Florida,13,27,17/02/2009,485-640-8452,10/05/1964
1117,Guadalupe,Fox,Davenport,Iowa,,27,18/02/2009,731-975-8660,03/09/1966
1118,Micheal,Gray,Rialto,California,18,87,19/02/2009,530-632-3476,09/09/1963
1119,Alonzo,Rose,Santa Maria,California,41,26,20/02/2009,403-295-9524,11/07/1984
1120,Jesse,Chapman,Broken Arrow,Oklahoma,,44,21/02/2009,548-345-1475,31/03/1986
1121,Alfonzo,Hunt,New York,New York,42,93,22/02/2009,175-625-2038,08/04/1971
1122,Kendall,Robertson,Los Angeles,California,31,27,23/02/2009,432-088-3040,16/08/1978
1123,Rafael,Shaw,Chicago,Illinois,23,72,24/02/2009,752-693-3906,12/07/1986
1124,Mitchel,Reynolds,Houston,Texas,42,67,25/02/2009,984-049-2717,12/07/1972
1125,Dudley,Lloyd,Philadelphia,Pennsylvania,41,68,26/02/2009,434-739-2960,26/08/1963
1126,Herbert,Ellis,Phoenix,Arizona,,67,27/02/2009,519-237-4707,18/12/1982
1127,Long,Richards,San Antonio,Texas,18,79,28/02/2009,193-976-5809,29/06/1972
1128,Elton,Russell,San Diego,California,41,79,01/03/2009,507-170-8174,26/03/1981
1129,Edison,Wilkinson,San Jose,California,18,68,02/03/2009,956-228-5487,13/02/1962
1130,Brice,Khan,Jacksonville,Florida,42,45,03/03/2009,420-202-3018,17/10/1994
1131,Thanh,Graham,Indianapolis,Indiana,7,6,04/03/2009,701-434-3749,23/11/1991
1132,Heriberto,Stewart,Austin,Texas,,22,05/03/2009,837-005-7019,02/11/1990
1133,Erich,Reid,San Francisco,California,39,53,06/03/2009,594-091-7596,28/02/1985
1134,Darrin,Murray,Columbus,Ohio,1,35,07/03/2009,711-524-1468,15/01/1963
1135,Alonso,Powell,Fort Worth,Texas,18,25,08/03/2009,499-350-7634,21/04/1965
1136,Ali,Palmer,Charlotte,North Carolina,41,70,09/03/2009,708-676-6043,10/01/1992
1137,Marvin,Holmes,Detroit,Michigan,1,77,10/03/2009,809-128-3577,23/12/1972
1138,Keven,Rogers,El Paso,Texas,31,33,11/03/2009,157-674-0739,13/05/1973
1139,Adolfo,Stevens,Memphis,Tennessee,,32,12/03/2009,395-529-7654,19/08/1978
1140,Edward,Walsh,Boston,Massachusetts,41,81,13/03/2009,284-327-5498,22/01/1977
1141,Adam,Hunter,Seattle,Washington,39,5,14/03/2009,621-454-1412,20/04/1994
1142,Cecil,Thomson,Denver,Colorado,27,38,15/03/2009,575-395-6580,31/07/1978
1143,David,Matthews,Baltimore,Maryland,31,54,16/03/2009,202-521-4177,01/07/1967
1144,Prince,Ross,Washington,District of Columbia,,85,17/03/2009,404-515-0201,30/11/1990
1145,Winston,Owen,Nashville,Tennessee,39,78,18/03/2009,257-169-1244,27/08/1964
1146,Wm,Mason,Louisville,Kentucky,31,66,19/03/2009,704-164-1683,18/05/1988
1147,Rodger,Knight,Milwaukee,Wisconsin,27,70,20/03/2009,806-483-1537,11/09/1980
1148,Mohammed,Kennedy,Portland,Oregon,23,83,21/03/2009,801-190-0884,28/01/1971
1149,Dillon,Butler,Oklahoma City,Oklahoma,13,51,22/03/2009,514-586-3619,14/02/1991
1150,Carlton,Saunders,Las Vegas,Nevada,34,80,23/03/2009,794-985-2616,13/03/1981
1151,Anderson,Cole,Albuquerque,New Mexico,27,95,24/03/2009,518-935-8633,27/01/1979
1152,Charlie,Pearce,Tucson,Arizona,27,33,25/03/2009,289-529-3761,04/03/1994
1153,Broderick,Dean,Fresno,California,31,78,26/03/2009,413-901-1882,16/07/1993
1154,Daren,Foster,Sacramento,California,37,15,27/03/2009,106-163-7252,17/11/1985
1155,Sydney,Harvey,Long Beach,California,42,87,28/03/2009,741-665-1983,17/06/1980
1156,Tomas,Hudson,Kansas City,Missouri,23,27,29/03/2009,537-596-7593,07/10/1966
1157,Tad,Gibson,Mesa,Arizona,37,40,30/03/2009,145-769-8910,11/12/1994
1158,Santiago,Mills,Virginia Beach,Virginia,41,31,31/03/2009,276-254-5546,15/05/1980
1159,Rodney,Berry,Atlanta,Georgia,,3,01/04/2009,331-892-3139,04/11/1978
1160,Evan,Barnes,Colorado Springs,Colorado,,68,02/04/2009,440-587-4421,17/07/1966
1161,Dewayne,Pearson,Raleigh,North Carolina,31,95,03/04/2009,917-906-8037,05/01/1981
1162,Lance,Kaur,Omaha,Nebraska,13,85,04/04/2009,350-722-0939,05/05/1988
1163,Ira,Booth,Miami,Florida,39,69,05/04/2009,565-954-5534,21/10/1983
1164,Lester,Dixon,Tulsa,Oklahoma,18,72,06/04/2009,495-613-9825,10/02/1963
1165,Solomon,Grant,Oakland,California,23,15,07/04/2009,176-415-2847,02/07/1963
1166,Monty,Gordon,Cleveland,Ohio,23,24,08/04/2009,911-396-9413,01/12/1980
1167,Bennett,Lane,Minneapolis,Minnesota,42,88,09/04/2009,504-845-7064,21/10/1967
1168,Lauren,Harper,Wichita,Kansas,39,25,10/04/2009,912-263-7882,29/07/1975
1169,Fabian,Ali,Arlington,Texas,37,75,11/04/2009,206-029-8098,16/05/1969
1170,Jamaal,Hart,New Orleans,Louisiana,7,26,12/04/2009,938-338-3070,30/09/1984
1171,Tyson,Mcdonald,Bakersfield,California,39,72,13/04/2009,234-531-1481,28/04/1981
1172,Ricardo,Brooks,Tampa,Florida,27,83,14/04/2009,257-114-5207,28/06/1990
1173,Leon,Ryan,Anaheim,California,23,22,15/04/2009,893-316-8178,02/12/1988
1174,Herman,Carr,Honolulu,Hawaii,,84,16/04/2009,635-237-3873,31/12/1967
1175,Hong,Macdonald,Aurora,Colorado,23,45,17/04/2009,537-077-9026,18/07/1978
1176,Stephen,Hamilton,Santa Ana,California,23,27,18/04/2009,330-718-9563,01/03/1995
1177,Matt,Johnston,Saint Louis,Missouri,,62,19/04/2009,365-489-9145,10/11/1979
1178,Alfonso,West,Riverside,California,13,65,20/04/2009,927-247-9507,05/08/1984
1179,Freddie,Gill,Corpus Christi,Texas,23,61,21/04/2009,307-583-3447,29/04/1983
1180,Bryce,Dawson,Pittsburgh,Pennsylvania,7,63,22/04/2009,634-745-7487,10/02/1973
1181,Hector,Armstrong,Lexington,Kentucky,39,58,23/04/2009,871-732-7891,30/03/1992
1182,Emery,Gardner,Stockton,California,34,82,24/04/2009,841-681-4708,01/01/1975
1183,Randal,Stone,Cincinnati,Ohio,37,14,25/04/2009,565-931-8157,12/08/1983
1184,Leo,Andrews,Anchorage,Alaska,7,93,26/04/2009,870-351-4253,02/12/1986
1185,Gene,Williamson,Saint Paul,Minnesota,1,68,27/04/2009,912-800-4046,01/06/1987
1186,Ty,Barker,Toledo,Ohio,39,95,28/04/2009,682-272-2264,10/04/1980
1187,Steven,George,Newark,New Jersey,34,89,29/04/2009,924-109-4802,13/04/1987
1188,Roderick,Fisher,Greensboro,North Carolina,34,31,30/04/2009,801-085-0201,21/02/1962
1189,Corey,Cunningham,Plano,Texas,34,37,01/05/2009,746-259-0465,02/05/1976
1190,Sammy,Watts,Lincoln,Nebraska,13,82,02/05/2009,515-994-0560,15/09/1968
1191,Alden,Webb,Buffalo,New York,41,80,03/05/2009,454-204-9475,07/10/1984
1192,Barton,Lawrence,Henderson,Nevada,27,12,04/05/2009,147-373-7099,02/11/1974
1193,Reinaldo,Bradley,Fort Wayne,Indiana,31,95,05/05/2009,100-788-9994,01/02/1986
1194,Dante,Jenkins,Jersey City,New Jersey,7,64,06/05/2009,129-061-9736,21/09/1980
1195,Ignacio,Wells,Chula Vista,California,7,6,07/05/2009,835-919-3133,26/08/1987
1196,Ethan,Chambers,Saint Petersburg,Florida,23,14,08/05/2009,264-515-0230,09/11/1971
1197,Kurtis,Spencer,Orlando,Florida,41,59,09/05/2009,714-410-2973,02/08/1989
1198,Stan,Poole,Norfolk,Virginia,34,43,10/05/2009,754-842-5642,03/09/1991
1199,Brent,Atkinson,Laredo,Texas,42,41,11/05/2009,448-084-6144,05/07/1973
1200,Ruben,Lawson,Chandler,Arizona,39,71,12/05/2009,513-263-6247,26/03/1992
